;year;selling_price;km_driven;seats;mileage;max_power;torque_nm;torque_rpm;engine;fuel_Diesel;fuel_LPG;fuel_Petrol;seller_type_Individual;seller_type_Trustmark Dealer;transmission_Manual;owner_Fourth & Above Owner;owner_Second Owner;owner_Test Drive Car;owner_Third Owner;brand_mte
6099;2017;13.45883704259595;11.002116507732017;7.0;18.49;100.0;240.0;2200.0;1493;1;0;0;1;0;1;0;0;0;0;13.31725101622146
6100;2016;13.304686600863562;11.002116507732017;9.0;15.96;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;0;13.30326706474753
6101;2015;13.45883704259595;10.596659732783579;5.0;13.24;102.5;145.0;3750.0;1598;0;0;1;1;0;1;0;0;0;0;12.797149678504837
6102;2016;12.899222326086994;11.002116507732017;5.0;27.28;69.0;140.0;2400.0;1047;1;0;0;1;0;1;0;0;0;0;12.57136050522823
6103;2010;12.013706813470414;11.289794413577894;5.0;13.2;93.7;124.5;3500.0;1495;0;1;0;1;0;1;0;0;0;0;12.718589461094851
6104;2007;12.765691290604371;12.838442223822772;8.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;1;0;0;13.537548950538067
6105;2014;12.959846800844963;11.289794413577894;7.0;16.02;93.7;130.0;4000.0;1373;0;0;1;1;0;1;0;0;0;1;12.637505608414278
6106;2012;12.100717685412471;11.156264806643742;5.0;17.92;62.1;96.1;3000.0;1086;0;0;1;1;0;1;0;0;0;0;12.782604203039044
6107;2012;12.04355959836804;11.407576060361786;5.0;20.92;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;1;12.74940608776937
6108;2014;12.821260987319457;12.117246896289503;9.0;15.96;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;0;13.116136445899835
6109;2018;13.592368256649284;10.203629181337648;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.63566993897878
6110;2017;13.710151153416941;10.463131911491967;5.0;23.0;98.96;205.0;2500.0;1498;1;0;0;1;0;1;0;0;0;0;12.818806097785401
6111;2013;12.873904582205107;11.695255355062795;5.0;22.9;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.532143933146841
6112;2014;13.005831808336863;11.289794413577894;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.599785089227193
6113;2014;13.038981768465277;11.156264806643742;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;1;0;0;0;12.73328365594779
6114;2013;12.524530013005734;10.915106645867503;5.0;14.4;61.7;85.0;3500.0;998;0;1;0;1;0;1;0;0;0;0;12.716689150314004
6115;2009;12.206077645517674;11.695255355062795;5.0;21.1;73.9;113.0;4500.0;1248;1;0;0;1;0;1;0;1;0;0;12.725112959954613
6116;2012;12.765691290604371;11.184435286790631;5.0;17.5;85.8;114.0;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.631150708856547
6117;2007;11.461642696843066;11.695255355062795;7.0;12.0;127.0;196.0;3750.0;2092;1;0;0;1;0;1;0;1;0;0;12.591918804342452
6118;2014;13.217675375388819;12.429220196836383;5.0;23.59;67.04;170.0;2100.0;1364;1;0;0;1;0;1;0;0;0;0;13.47718870092482
6119;2016;13.710151153416941;11.51293546492023;9.0;13.58;72.4;171.0;1800.0;2499;1;0;0;1;0;1;0;0;0;0;12.320919909000231
6120;2013;12.765691290604371;11.695255355062795;7.0;15.3;83.83;250.0;1500.0;2956;1;0;0;1;0;1;0;1;0;0;12.510873340436294
6121;2014;13.030248088496522;10.373522431293592;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.81005500043219
6122;2008;11.767575435251748;11.002116507732017;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.527157242693987
6123;2017;12.445093483000798;10.596659732783579;5.0;24.7;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.643785414859519
6124;2014;13.25339339419516;10.778977123006351;5.0;21.7;98.96;215.0;2125.0;1498;1;0;0;1;0;1;0;0;0;0;13.04617045074493
6125;2018;13.641158361294979;10.308985993422082;5.0;19.87;83.14;200.0;1750.0;1461;1;0;0;1;0;1;0;0;0;0;12.924354693121055
6126;2010;12.367345048436391;11.51293546492023;7.0;13.93;138.1;320.0;2200.0;2179;1;0;0;1;0;1;0;1;0;0;12.352946638198544
6127;2016;13.45883704259595;10.819798284210286;7.0;18.49;100.0;240.0;2200.0;1493;1;0;0;1;0;1;0;0;0;0;13.198347197234495
6128;2010;11.849404844423074;10.596659732783579;5.0;16.0;57.5;108.0;4400.0;1061;0;0;1;1;0;1;0;1;0;0;12.71303685233945
6129;2018;13.176853456625999;8.517393171418904;5.0;18.9;81.86;113.75;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.703145168686824
6130;2017;14.220976332738882;9.392745258631441;5.0;17.1;170.0;350.0;2125.0;1956;1;0;0;1;0;1;0;0;0;0;14.438442893022094
6131;2016;13.235693848424024;11.184435286790631;9.0;15.96;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;0;13.255098662415127
6132;2016;13.304686600863562;11.156264806643742;9.0;15.96;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;0;13.106676877719709
6133;2007;11.532737896139919;10.819798284210286;5.0;15.26;74.9;110.0;4400.0;1150;0;0;1;1;0;1;0;1;0;0;12.29372441656729
6134;2014;13.527829818844937;11.156264806643742;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;1;0;0;13.108619054885969
6135;2010;11.904974309480183;11.156264806643742;5.0;14.7;76.0;109.76;4400.0;1150;0;0;1;1;0;1;0;0;0;1;12.377482500296965
6136;2015;13.384729180332174;10.819798284210286;5.0;21.4;83.1;115.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.555414241828965
6137;2012;12.644330802262578;10.596659732783579;5.0;16.47;73.9;110.0;3750.0;1198;0;0;1;1;0;1;0;0;0;0;13.019665562133595
6138;2014;13.081543466215237;10.308985993422082;5.0;19.1;82.0;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.848548390871368
6139;2018;12.676079399771027;9.61587214452889;5.0;24.7;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.535502044489418
6140;2015;13.527829818844937;10.596659732783579;5.0;17.4;117.3;145.0;4600.0;1497;0;0;1;1;0;1;0;0;0;0;12.985325832999695
6141;2017;12.821260987319457;10.596659732783579;5.0;19.49;67.04;104.0;4000.0;1198;0;0;1;1;0;1;0;0;0;0;12.987262951776199
6142;2013;12.676079399771027;11.002116507732017;5.0;18.6;85.8;114.0;4000.0;1197;0;0;1;1;0;1;1;0;0;0;12.743906184956575
6143;2013;12.948012371209098;11.112462823634855;5.0;18.6;85.8;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.671550321844345
6144;2010;12.388398368982115;11.002116507732017;5.0;17.5;85.8;114.0;4000.0;1298;0;0;1;1;0;1;0;1;0;0;12.53686719721566
6145;2017;12.301387370778713;11.002116507732017;5.0;22.5;67.0;91.0;4250.0;999;0;0;1;1;0;1;0;0;0;0;12.616998688081303
6146;2016;12.765691290604371;10.308985993422082;5.0;23.84;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.535252227467286
6147;2018;13.42246945133505;10.596659732783579;5.0;25.8;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.16425609756662
6148;2016;12.983101310070822;10.819798284210286;5.0;18.16;78.8;104.0;3100.0;1197;0;0;1;1;0;1;0;1;0;0;13.556607122283154
6149;2006;11.736077016252437;12.206077645517674;5.0;13.1;141.1;190.0;4200.0;1997;0;0;1;1;0;0;0;0;0;1;13.176325681319103
6150;2016;12.899222326086994;9.546884034617925;6.0;18.15;82.0;115.0;3550.0;1198;0;0;1;1;0;1;0;1;0;0;13.226745680127014
6151;2015;12.959846800844963;11.156264806643742;9.0;13.58;72.4;171.0;1800.0;2499;1;0;0;1;0;1;0;0;0;0;12.291900025218965
6152;2010;12.647551406590285;11.451060699493427;5.0;21.1;75.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.611777189565405
6153;2015;13.142166004700508;12.190964083849375;10.0;13.58;72.4;171.0;1800.0;2499;1;0;0;1;0;1;0;0;0;0;12.2880030908062
6154;2015;13.180634172318978;11.277215789596893;5.0;25.83;99.0;215.0;2375.0;1498;1;0;0;1;0;1;0;1;0;0;12.86325115660599
6155;2008;12.25486757159303;11.695255355062795;5.0;18.7;66.0;210.0;2905.0;1896;1;0;0;1;0;1;0;1;0;0;12.93241797905671
6156;2019;13.79224295456585;10.308985993422082;8.0;17.3;121.0;300.0;2125.0;1497;1;0;0;1;0;1;0;0;0;0;13.296764308545193
6157;2018;12.994532278619134;9.90353755128617;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.602125362421102
6158;2018;12.994532278619134;9.741027444837728;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.528278304038336
6159;2018;13.39239204133378;9.90353755128617;5.0;18.6;81.83;114.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.820022396317249
6160;2016;12.59473402514672;11.002116507732017;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.924266516271377
6161;2007;11.082157933374816;11.156264806643742;5.0;15.0;66.6;101.92000000000002;3200.0;1086;0;0;1;1;0;1;0;0;0;1;12.905203064583173
6162;2017;13.997832948091215;11.918397239722838;7.0;17.6;153.86;400.0;2125.0;2179;1;0;0;1;0;1;0;0;0;0;12.364501959896314
6163;2017;14.03945458880924;10.463131911491967;7.0;17.6;153.86;400.0;2125.0;2179;1;0;0;1;0;1;0;0;0;0;12.34670523309359
6164;2010;12.206077645517674;11.002116507732017;5.0;23.03;69.0;140.0;2400.0;1396;1;0;0;1;0;1;0;0;0;0;12.348761092712051
6165;2016;13.527829818844937;10.596659732783579;5.0;21.19;88.73;219.66;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.738116936033753
6166;2018;12.899222326086994;11.002116507732017;5.0;26.6;58.16;77.0;3500.0;998;0;0;0;1;0;1;0;0;0;0;12.574640659452326
6167;2017;13.07107218827772;10.950824090522445;5.0;17.8;86.7;109.0;4500.0;1198;0;0;1;1;0;1;0;0;0;0;13.097717457072267
6168;2012;11.608244735642321;11.695255355062795;5.0;17.8;70.0;132.3;2500.0;1405;1;0;0;1;0;1;0;1;0;0;12.541094592935805
6169;2017;12.765691290604371;10.308985993422082;5.0;23.01;67.0;91.0;4250.0;999;0;0;1;1;0;1;0;0;0;0;12.918063618000062
6170;2016;13.017005083966255;12.07254696717504;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.68026459262808
6171;2010;11.918397239722838;11.407576060361786;5.0;17.0;70.0;132.3;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.521127270970638
6172;2009;11.289794413577894;11.608244735642321;5.0;17.2;53.5;83.30000000000001;2500.0;1396;1;0;0;1;0;1;0;1;0;0;12.40513753926611
6173;2015;12.971542813248437;10.463131911491967;5.0;18.6;81.83;114.7;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.844832489152994
6174;2017;14.187074804051692;11.302216779257382;7.0;13.68;147.8;343.0;2100.0;2393;1;0;0;1;0;1;0;0;0;0;13.561051645823317
6175;2011;12.793862088206213;11.51293546492023;5.0;18.3;147.9;327.0;2600.0;1991;1;0;0;1;0;1;0;0;0;0;12.208394197846587
6176;2017;14.183620571569953;11.002116507732017;7.0;17.6;153.86;400.0;2125.0;2179;1;0;0;1;0;0;0;0;0;0;12.566305206425906
6177;2016;13.415034483903348;11.002116507732017;5.0;26.0;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.054217887121906
6178;2016;14.508658238524095;11.156264806643742;5.0;13.7;183.0;300.0;1300.0;1991;0;0;1;1;0;0;0;0;0;0;14.447835672124116
6179;2010;12.07254696717504;11.326607934898927;5.0;17.0;118.0;146.0;4800.0;1086;0;0;1;1;0;1;0;1;0;0;12.680513811026033
6180;2015;12.994532278619134;10.819798284210286;5.0;25.8;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.005071870100831
6181;2012;12.449018824140563;11.407576060361786;5.0;23.0;90.0;219.52;2250.0;1396;1;0;0;1;0;1;0;0;0;0;12.946981899059018
6182;2018;13.180634172318978;11.082157933374816;7.0;19.02;67.05;104.0;4000.0;1198;0;0;1;1;0;1;0;0;0;0;12.53384610313001
6183;2016;13.698977865303197;10.596659732783579;7.0;16.0;140.0;320.0;2200.0;1997;1;0;0;1;0;1;0;1;0;0;13.3373220838837
6184;2013;12.54254845357358;11.289794413577894;5.0;22.07;73.9;180.0;2000.0;1199;1;0;0;1;0;1;0;1;0;0;13.041859080849223
6185;2017;13.493928313146206;10.463131911491967;5.0;21.21;81.8;113.0;4200.0;1197;0;0;1;1;0;0;0;0;0;0;12.640038234013108
6186;2016;13.45883704259595;10.308985993422082;7.0;18.49;100.0;240.0;2200.0;1493;1;0;0;1;0;1;0;0;0;0;13.198289172644579
6187;2007;11.407576060361786;11.156264806643742;5.0;18.2;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.542182226017975
6188;2015;12.567240979056246;11.51293546492023;5.0;19.81;68.05;99.04;4500.0;1086;0;0;1;1;0;1;0;1;0;0;12.815658457736776
6189;2018;14.137594781770806;10.915106645867503;5.0;14.8;121.3;151.0;4850.0;1591;0;0;1;1;0;0;0;0;0;0;12.918877677180207
6190;2013;13.527829818844937;11.289794413577894;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;1;0;1;0;1;0;0;13.441309773099361
6191;2016;13.384729180332174;10.596659732783579;5.0;17.43;105.5;135.3;5000.0;1396;0;0;1;1;0;1;0;0;0;0;12.709483637814374
6192;2013;12.388398368982115;11.59834140325744;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.643875855067332
6193;2013;12.577639650232573;10.596659732783579;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;1;0;0;12.720153653427028
6194;2014;12.345834587905333;11.289794413577894;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;0;0;0;12.888482380843504
6195;2016;13.815511557963774;10.819798284210286;5.0;26.0;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;1;0;0;13.187589118413845
6196;2012;12.206077645517674;11.407576060361786;5.0;17.92;62.1;96.1;3000.0;1086;0;0;1;1;0;1;0;1;0;0;12.879201324335094
6197;2004;11.407576060361786;11.156264806643742;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;1;0;0;0;12.603921998667847
6198;2012;12.706850963741102;11.407576060361786;5.0;23.0;90.0;219.52;2250.0;1396;1;0;0;1;0;1;0;0;0;0;12.82210746742147
6199;2009;12.206077645517674;11.156264806643742;5.0;21.1;73.9;113.0;4500.0;1248;1;0;0;1;0;1;0;0;0;0;12.524339888097645
6200;2018;12.948012371209098;10.34177474101152;6.0;25.32;77.0;190.0;2000.0;1198;1;0;0;1;0;1;0;0;0;0;13.262166098075493
6201;2009;12.468440756144114;11.695255355062795;5.0;19.3;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.581989750359027
6202;2016;13.28787951079572;10.596659732783579;5.0;18.6;81.83;114.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.869456238396834
6203;2015;13.208542908506082;12.100717685412471;5.0;25.2;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.698497578114674
6204;2011;12.25486757159303;11.407576060361786;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.596316754796483
6205;2008;12.128116509451258;11.608244735642321;5.0;17.7;78.0;124.46000000000001;2700.0;1497;0;0;1;1;0;1;0;1;0;0;13.114447368124518
6206;2006;11.736077016252437;10.985309671896763;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.651377434509612
6207;2014;12.54254845357358;11.002116507732017;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;1;0;0;12.85178234283369
6208;2005;11.502885230075814;11.402005077384885;6.0;17.3;70.0;78.0;4500.0;993;0;0;1;1;0;1;0;0;0;0;12.878875530289026
6209;2005;11.49273296168228;11.156264806643742;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.549487110755516
6210;2009;11.51293546492023;12.154784614286667;5.0;17.0;71.0;135.0;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.492875105366124
6211;2013;12.429220196836383;12.100717685412471;5.0;20.8;64.1;160.0;2000.0;1461;1;0;0;1;0;1;0;0;0;0;13.275892742099035
6212;2010;13.527829818844937;11.918397239722838;7.0;11.5;171.0;343.0;2400.0;2982;1;0;0;1;0;1;0;1;0;0;13.370992424486367
6213;2007;11.982935344196433;11.775297421715827;5.0;16.52;123.7;305.0;2000.0;1991;1;0;0;1;0;1;0;1;0;0;12.307157582475687
6214;2013;13.142166004700508;11.695255355062795;5.0;22.32;126.3;259.9;2325.0;1582;1;0;0;1;0;0;0;1;0;0;12.94758467896575
6215;2009;11.461642696843066;11.289794413577894;5.0;17.88;52.8;85.0;2500.0;1396;1;0;0;1;0;1;0;1;0;0;12.396593186327555
6216;2014;13.171155446333852;11.289794413577894;5.0;22.32;126.32;259.8;2325.0;1582;1;0;0;1;0;1;0;1;0;0;12.82102748043863
6217;2017;12.535379989788607;9.90353755128617;5.0;22.5;67.0;91.0;4250.0;999;0;0;1;1;0;1;0;0;0;0;12.651240989482968
6218;1997;10.819798284210286;11.002116507732017;4.0;16.1;37.0;59.0;2500.0;796;0;0;1;1;0;1;0;1;0;0;12.544770250327113
6219;2011;12.449018824140563;11.695255355062795;5.0;22.07;73.9;180.0;2000.0;1199;1;0;0;1;0;1;0;0;0;1;12.942273667270648
6220;2018;13.76421831620775;10.839600519357369;5.0;25.1;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.53856865037919
6221;2007;12.345834587905333;11.002116507732017;5.0;17.7;78.0;124.46000000000001;2700.0;1497;0;0;1;1;0;1;0;0;0;1;13.132480117435836
6222;2009;13.304686600863562;12.301387370778713;8.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.367766131190285
6223;2017;12.706850963741102;9.90353755128617;5.0;24.7;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.7047461665102
6224;2017;12.765691290604371;10.596659732783579;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.526151450306164
6225;2016;13.235693848424024;10.463131911491967;5.0;16.2;74.0;110.0;3650.0;1199;0;0;1;1;0;1;0;0;0;0;12.90887796170163
6226;2017;12.994532278619134;10.308985993422082;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.591492212055746
6227;2011;12.301387370778713;11.407576060361786;5.0;19.0;66.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.643937020336995
6228;2017;13.527829818844937;11.608244735642321;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.738786951971795
6229;2015;13.592368256649284;11.849404844423074;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;13.26878873340108
6230;2007;10.989689821127556;11.552155793461898;5.0;17.2;53.5;83.30000000000001;2500.0;1396;1;0;0;1;0;1;0;1;0;0;12.573609772143378
6231;2015;13.527829818844937;9.680406499268875;7.0;18.06;63.0;182.5;1650.0;2523;1;0;0;1;0;1;0;0;0;0;13.29768580862314
6232;2019;13.567050480716235;8.881975184248867;5.0;21.1;100.5;150.0;3100.0;998;0;0;1;1;0;1;0;0;0;0;12.727531073935475
6233;2011;12.676079399771027;11.251573687764477;5.0;22.07;73.9;180.0;2000.0;1199;1;0;0;1;0;1;0;1;0;0;13.0751188013443
6234;2017;13.444448325847754;10.596659732783579;6.0;25.32;77.0;190.0;2000.0;1198;1;0;0;1;0;1;0;0;0;0;13.164975292242232
6235;2012;12.834683971615659;11.156264806643742;5.0;19.3;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.561982995013357
6236;2017;13.3374763699232;10.819798284210286;5.0;18.12;86.8;112.0;4000.0;1196;0;0;1;1;0;1;0;0;0;0;12.854709690949356
6237;2015;12.611541086966115;11.350418300109132;5.0;13.45;62.1;96.1;3000.0;1086;0;1;0;1;0;1;0;0;0;0;12.92311373114919
6238;2016;12.821260987319457;10.968215530759236;7.0;15.37;73.0;101.0;3000.0;1196;0;0;1;1;0;1;0;1;0;0;12.672459251168988
6239;2013;13.554147092530322;11.350418300109132;7.0;16.55;105.0;247.0;1900.0;2498;1;0;0;1;0;1;0;0;0;0;13.247059220208591
6240;2014;13.122365377402328;11.082157933374816;5.0;19.1;81.86;113.75;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.922704193836166
6241;2017;13.017005083966255;11.695255355062795;6.0;25.32;77.0;190.0;2000.0;1198;1;0;0;1;0;1;0;0;0;0;13.163228457637446
6242;2013;12.180759965737863;10.819798284210286;5.0;17.92;62.1;96.1;3000.0;1086;0;0;1;1;0;1;0;1;0;0;12.931968296657079
6243;2018;13.064736383209516;10.308985993422082;5.0;20.51;67.0;90.0;3500.0;998;0;0;1;1;0;0;0;0;0;0;12.68938117568772
6244;2014;12.429220196836383;10.968215530759236;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.533564357533955
6245;2011;12.013706813470414;11.156264806643742;5.0;25.44;57.6;150.0;1750.0;936;1;0;0;1;0;1;0;1;0;0;12.221666876929424
6246;2018;13.171155446333852;11.608244735642321;5.0;20.65;88.7;190.0;2375.0;1248;1;0;0;1;0;1;0;1;0;0;12.508795871396316
6247;2003;11.884495917930655;11.082157933374816;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;1;12.674180822935156
6248;2013;12.691583538230217;11.51293546492023;5.0;22.3;88.8;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.385476299317688
6249;2017;13.399996629152975;11.002116507732017;7.0;16.5;70.0;195.0;1800.0;1493;1;0;0;1;0;1;0;1;0;0;13.144269185690208
6250;2014;12.644330802262578;11.407576060361786;5.0;19.68;67.0;160.0;2000.0;1399;1;0;0;1;0;1;0;1;0;0;12.889625092333317
6251;2008;12.429220196836383;12.206077645517674;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;0;13.077553487441438
6252;2014;12.706850963741102;11.51293546492023;5.0;19.68;67.0;160.0;2000.0;1399;1;0;0;1;0;1;0;1;0;0;12.834615435666754
6253;2012;12.429220196836383;11.289794413577894;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;1;0;1;0;1;0;0;12.896516482272762
6254;2017;13.384729180332174;11.002116507732017;7.0;17.45;100.0;240.0;2200.0;1493;1;0;0;1;0;0;0;0;0;0;13.15083411448997
6255;2016;12.628070334272698;10.596659732783579;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.623127408549424
6256;2015;13.304686600863562;10.819798284210286;5.0;26.21;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.636225730754834
6257;2015;12.54254845357358;11.608244735642321;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.628109802308188
6258;2011;11.938199736300925;10.819798284210286;5.0;23.57;70.0;140.0;2400.0;1396;1;0;0;1;0;1;0;1;0;0;12.596190356061864
6259;2018;13.45883704259595;10.308985993422082;7.0;18.49;100.0;240.0;2200.0;1493;1;0;0;1;0;1;0;0;0;0;13.2358986379089
6260;2017;12.691583538230217;10.596659732783579;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.978209496738565
6261;2006;11.951186847493476;11.156264806643742;4.0;16.1;37.0;59.0;2500.0;796;0;0;1;1;0;1;0;1;0;0;12.70570220239135
6262;2012;12.367345048436391;11.289794413577894;5.0;20.92;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;1;12.760558668861256
6263;2005;11.002116507732017;11.51293546492023;5.0;19.7;46.3;62.0;3000.0;1493;1;0;0;1;0;1;1;0;0;0;12.382833176622984
6264;2016;13.122365377402328;9.61587214452889;5.0;20.4;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.641536660451191
6265;2004;11.695255355062795;11.918397239722838;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.228696568933655
6266;2009;11.951186847493476;11.050905878263567;5.0;17.5;46.3;84.0;3500.0;1061;0;0;1;1;0;1;0;0;0;1;12.689102172778433
6267;2016;13.42246945133505;11.385103457032141;5.0;21.66;103.52;250.0;2000.0;1498;1;0;0;0;0;0;0;0;0;0;12.888886691105775
6268;2014;13.76421831620775;11.289794413577894;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;0;0;1;0;0;0;0;13.361647183944765
6269;2018;13.865253601333421;10.99986401026266;7.0;15.1;152.87;360.0;2275.0;2179;1;0;0;0;0;1;0;0;0;0;13.276791223558584
6270;2016;13.28957298843418;11.002116507732017;5.0;21.49;108.5;250.0;2250.0;1498;1;0;0;0;0;1;0;0;0;0;12.90292236783319
6271;2015;13.279368835614243;11.184435286790631;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;0;0;1;0;0;0;0;12.778733476616903
6272;2017;13.840204146163925;11.129334366775014;5.0;18.0;117.6;145.0;4600.0;1497;0;0;1;0;0;0;0;0;0;0;13.030087159262308
6273;2014;13.017005083966255;10.88164448808605;5.0;28.4;74.0;190.0;2000.0;1248;1;0;0;0;0;1;0;0;0;0;12.629214914748747
6274;2014;13.091904169919621;11.157692338256169;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;0;0;1;0;0;0;0;12.915315593192362
6275;2018;13.384729180332174;10.773231601753162;5.0;27.3;98.6;200.0;1750.0;1498;1;0;0;0;0;1;0;0;0;0;13.161865471856618
6276;2014;12.983101310070822;11.159046608333497;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;0;0;1;0;1;0;0;12.718922092101451
6277;2011;12.180759965737863;11.256690378655819;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;0;0;1;0;1;0;0;12.805046194375272
6278;2019;13.815511557963774;9.741027444837728;8.0;17.3;121.0;300.0;2125.0;1497;1;0;0;0;0;1;0;0;0;0;13.14253185542065
6279;2013;13.384729180332174;11.06665398721974;5.0;14.62;113.42;250.0;2125.0;1498;1;0;0;0;0;0;0;0;0;0;12.728976285813232
6280;2014;12.154784614286667;11.216162283782255;5.0;25.44;56.3;142.5;1750.0;936;1;0;0;0;0;1;0;0;0;0;12.375163258925257
6281;2013;12.92391243868049;11.292727570944589;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;0;0;1;0;1;0;0;12.682086193960805
6282;2016;13.864301674514206;11.253519819470103;5.0;17.01;126.2;259.9;2325.0;1582;1;0;0;0;0;0;0;0;0;0;12.876905778138944
6283;2015;13.386266457287837;11.141876276228;5.0;22.15;108.6;250.0;2250.0;1498;1;0;0;0;0;0;0;0;0;0;12.889816655961857
6284;2015;13.384729180332174;10.950824090522445;5.0;23.65;88.5;200.0;1750.0;1248;1;0;0;0;0;1;0;0;0;0;12.712270715612018
6285;2017;13.527829818844937;11.39640288460621;5.0;21.14;103.6;250.0;2000.0;1498;1;0;0;0;0;1;0;0;0;0;13.03165405722435
