Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;Neighborhood;Condition1;Condition2;HouseStyle;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;Foundation;BsmtFinType1;BsmtFinType2;Heating;Functional;GarageType;SaleType;SaleCondition;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;Street_Pave;LotShape_IR2;LotShape_IR3;LotShape_Reg;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;LandSlope_Mod;LandSlope_Sev;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;ExterQual_Fa;ExterQual_Gd;ExterQual_TA;ExterCond_Fa;ExterCond_Gd;ExterCond_Po;ExterCond_TA;BsmtQual_Fa;BsmtQual_Gd;BsmtQual_TA;BsmtCond_Gd;BsmtCond_Po;BsmtCond_TA;BsmtExposure_Gd;BsmtExposure_Mn;BsmtExposure_No;HeatingQC_Fa;HeatingQC_Gd;HeatingQC_Po;HeatingQC_TA;CentralAir_Y;Electrical_FuseF;Electrical_FuseP;Electrical_Mix;Electrical_SBrkr;KitchenQual_Fa;KitchenQual_Gd;KitchenQual_TA;GarageFinish_RFn;GarageFinish_Unf;GarageQual_Fa;GarageQual_Gd;GarageQual_Po;GarageQual_TA;GarageCond_Fa;GarageCond_Gd;GarageCond_Po;GarageCond_TA;PavedDrive_P;PavedDrive_Y
2740;20;6;7;332.0;0.0;0.0;1008.0;1008.0;0;0;1008;0.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;43;43;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2741;20;5;5;0.0;623.0;0.0;556.0;1179.0;0;0;1364;0.0;0.0;1;1;3;1.0;0;60;0;0;0;0;0;49;49;145847.08;142475.4814814815;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;194573.0;195818.0;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2742;20;6;6;632.0;203.0;0.0;918.0;1121.0;0;0;1336;0.0;0.0;1;1;3;2.0;80;0;0;0;0;0;0;48;48;145847.08;142475.4814814815;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2743;80;5;6;272.0;678.0;281.0;99.0;1058.0;0;0;1370;1.0;0.0;1;0;3;1.0;191;0;0;0;120;0;0;50;50;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;149493.6554054054;164917.12962962964;182021.19537815126;183429.14705882352;160570.68421052632;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2744;20;6;6;0.0;914.0;0.0;210.0;1124.0;0;0;1124;1.0;0.0;1;0;3;1.0;0;211;180;0;142;0;0;50;12;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
2745;20;6;8;176.0;824.0;0.0;226.0;1050.0;0;0;1050;1.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;52;6;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;146526.62376237623;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
2746;20;5;6;0.0;658.0;0.0;350.0;1008.0;0;0;1008;1.0;0.0;1;0;2;1.0;0;154;0;0;0;0;0;54;3;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2747;20;6;6;522.0;0.0;0.0;216.0;216.0;0;0;1575;0.0;0.0;1;1;2;2.0;0;0;0;0;0;0;0;55;55;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
2748;80;5;7;0.0;271.0;0.0;30.0;301.0;0;0;1145;0.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;50;50;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;144240.64705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2749;20;5;5;0.0;488.0;0.0;517.0;1005.0;0;0;1005;0.0;0.0;1;0;2;1.0;0;0;0;0;288;0;0;50;50;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;151852.7027027027;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2750;20;5;6;0.0;144.0;912.0;0.0;1056.0;0;0;1056;1.0;0.0;1;1;3;1.0;0;0;0;0;0;0;650;51;51;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;146889.24812030076;151101.0;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
2751;20;5;6;0.0;741.0;0.0;143.0;884.0;0;0;884;1.0;0.0;1;0;2;1.0;0;0;0;0;195;0;0;55;15;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
2752;30;7;5;0.0;0.0;0.0;929.0;929.0;0;0;2039;1.0;0.0;1;1;3;3.0;0;0;90;0;0;0;0;65;43;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;241400.0;194573.0;195818.0;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;146385.48387096773;151283.33333333334;143973.2558139535;146526.62376237623;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2753;20;5;5;0.0;494.0;0.0;521.0;1015.0;0;0;1384;1.0;0.0;1;0;2;2.0;75;0;0;323;0;0;400;50;5;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;214432.46031746033;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;146385.48387096773;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2754;190;5;5;0.0;1018.0;0.0;1153.0;2171.0;1248;0;2640;2.0;0.0;2;1;5;3.0;631;48;148;0;0;0;0;81;31;128225.30088495575;135091.66666666666;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;153948.14285714287;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
2755;50;6;6;0.0;0.0;0.0;784.0;784.0;412;0;1312;0.0;0.0;1;1;3;2.0;0;28;0;0;0;0;0;59;56;145847.08;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2756;30;3;8;0.0;0.0;0.0;713.0;713.0;0;0;713;0.0;0.0;1;0;2;1.0;0;75;161;0;0;0;0;76;5;128225.30088495575;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0
2757;30;3;3;0.0;0.0;0.0;715.0;715.0;0;0;715;0.0;0.0;1;0;2;2.0;0;0;75;0;112;0;0;77;56;145847.08;135091.66666666666;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0
2758;50;4;8;0.0;0.0;0.0;448.0;448.0;272;0;720;0.0;0.0;1;0;1;1.0;0;0;70;0;0;0;0;106;8;128225.30088495575;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1
2759;70;6;8;0.0;338.0;0.0;325.0;663.0;821;0;1595;0.0;0.0;2;0;3;2.0;49;0;231;0;0;0;0;91;56;128225.30088495575;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2760;50;4;4;0.0;0.0;0.0;1077.0;1077.0;779;0;1760;0.0;0.0;1;1;4;2.0;120;0;96;0;0;0;0;96;56;128225.30088495575;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;143973.2558139535;146526.62376237623;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1
2761;80;6;5;379.0;580.0;0.0;503.0;1083.0;0;0;1146;0.0;1.0;1;0;3;1.0;345;75;0;0;0;0;0;43;43;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2762;20;6;5;161.0;701.0;0.0;434.0;1135.0;0;0;1207;0.0;0.0;1;1;3;1.0;0;240;0;0;0;0;0;44;21;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2763;20;6;6;104.0;913.0;0.0;400.0;1313.0;0;0;1773;1.0;0.0;2;0;3;2.0;355;98;0;0;144;0;0;45;14;145847.08;225875.0;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;144240.64705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2764;20;7;5;58.0;0.0;0.0;0.0;0.0;0;0;1472;0.0;0.0;2;0;2;2.0;0;68;0;0;227;0;0;47;47;145847.08;225875.0;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;175942.37962962964;168112.38732394367;107365.625;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
2765;60;7;8;0.0;636.0;0.0;802.0;1438.0;548;0;2448;1.0;0.0;3;0;3;2.0;520;102;0;0;0;0;0;44;8;145847.08;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;175942.37962962964;168112.38732394367;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2766;50;4;6;0.0;455.0;0.0;455.0;910.0;611;0;1521;0.0;0.0;1;1;3;1.0;199;0;168;0;0;0;0;56;56;145847.08;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;71000.0;148386.0659898477;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;144240.64705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1
2767;90;3;4;0.0;0.0;0.0;0.0;0.0;0;0;1040;0.0;0.0;2;0;2;2.0;0;0;0;0;0;0;0;56;56;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;194573.0;158224.8;107365.625;165519.28265524626;182511.3508500773;92100.0;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1
2768;90;5;5;0.0;0.0;0.0;1556.0;1556.0;0;0;1556;0.0;0.0;2;0;4;0.0;0;0;0;0;0;0;0;46;46;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;194573.0;195818.0;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2769;20;5;4;0.0;781.0;0.0;369.0;1150.0;0;0;1150;0.0;0.0;1;0;3;1.0;0;0;0;0;162;0;0;45;45;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;194573.0;195818.0;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
2770;20;7;6;0.0;809.0;0.0;236.0;1045.0;0;0;1045;1.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;44;44;145847.08;135091.66666666666;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;151852.7027027027;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2771;20;5;6;0.0;468.0;0.0;396.0;864.0;0;0;864;0.0;1.0;1;0;3;1.0;0;0;0;0;0;0;0;44;44;145847.08;135091.66666666666;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2772;190;5;5;0.0;953.0;0.0;72.0;1025.0;0;0;1025;1.0;0.0;1;0;3;0.0;96;80;0;0;0;0;0;44;44;145847.08;135091.66666666666;181169.40553633217;135074.48648648648;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2773;70;5;8;0.0;0.0;0.0;716.0;716.0;1007;0;2014;0.0;0.0;2;0;5;2.0;0;72;167;0;0;0;0;106;1;128225.30088495575;184495.49206349207;181169.40553633217;210051.76404494382;218876.93356643355;179803.6792189679;231690.65573770492;230093.83333333334;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2774;50;5;6;264.0;276.0;0.0;936.0;1212.0;442;0;1668;1.0;0.0;1;0;3;1.0;0;0;140;0;0;0;0;58;56;128225.30088495575;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
2775;50;4;6;0.0;284.0;0.0;863.0;1147.0;510;0;1657;0.0;0.0;1;0;4;1.0;0;0;0;0;0;0;0;86;26;128225.30088495575;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;225230.44204018547;151852.7027027027;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0
2776;50;6;8;0.0;381.0;0.0;399.0;780.0;476;0;1416;0.0;1.0;1;0;3;2.0;0;24;0;0;0;0;0;106;2;128225.30088495575;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;132291.07534246575;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
2777;70;7;7;0.0;208.0;0.0;504.0;712.0;580;0;1428;1.0;0.0;1;0;4;2.0;264;0;84;0;0;0;0;106;36;128225.30088495575;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;107385.55;148386.0659898477;165959.16666666666;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
2778;70;7;8;0.0;0.0;0.0;502.0;502.0;502;0;1004;0.0;0.0;1;0;2;1.0;280;0;68;0;0;0;0;76;56;128225.30088495575;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0
2779;190;4;6;0.0;0.0;0.0;938.0;938.0;867;0;1951;0.0;0.0;2;0;4;2.0;0;6;28;0;0;0;0;106;56;128225.30088495575;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0
