Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;LotShape;LandSlope;ExterQual;ExterCond;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinType2;HeatingQC;Electrical;KitchenQual;Functional;FireplaceQu;GarageFinish;GarageQual;GarageCond;PavedDrive;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;Neighborhood_mean_encoded;Condition1_mean_encoded;Condition2_mean_encoded;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;HouseStyle_mean_encoded;RoofStyle_mean_encoded;RoofMatl_mean_encoded;Exterior1st_mean_encoded;Exterior2nd_mean_encoded;MasVnrType_BrkFace;MasVnrType_Stone;Foundation_mean_encoded;Heating_mean_encoded;CentralAir_Y;GarageType_mean_encoded;SaleType_mean_encoded;SaleCondition_mean_encoded
2095;190;6;6;0.0;590.0;0.0;294.0;884.0;552;0;1436;0.0;0.0;2;0;3;2.0;0;0;126;0;0;0;0;68;58;3;2;3;3;3;3;1;4;1;3;5.0;3;7.0;4;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;131139.58791249848;182956.65482904448;180180.66335793564;1;0;0;0;142181.99229504407;172310.70744155988;179749.67849245202;151315.47509288022;151963.578031894;1;0;149016.431344788;181637.79717802844;1;135582.5934771459;324648.9368310125;173767.76451416357
2096;30;5;6;0.0;0.0;0.0;481.0;481.0;0;0;899;0.0;0.0;1;0;2;1.0;0;0;96;0;0;0;0;98;58;3;2;3;3;3;4;1;1;1;3;4.0;3;7.0;0;1;2;3;1;;0;0;0;1;0;0;1;0;0;0;1;121909.11935014992;184046.72911344148;179764.34707099205;0;0;0;0;177447.73168343294;196010.39673279104;179910.8531072352;148601.00094504282;149314.18958589097;1;0;127502.10619656017;180628.39656404202;0;132747.8600223313;171745.8070860928;174935.51569717925
2097;50;5;9;0.0;0.0;0.0;684.0;684.0;396;0;1080;0.0;0.0;1;0;3;0.0;0;165;30;0;0;0;0;118;12;3;2;3;3;2;3;1;1;1;4;5.0;4;7.0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;1;130225.9429872575;185033.83364167827;182230.2578980489;0;0;0;0;143138.21573081144;173543.62343680146;178915.6006500866;149630.43915515495;170124.55545664058;1;0;135191.39906850594;182224.08708717502;1;194525.54927945937;174452.52174743247;176542.44919856236
2098;50;5;6;0.0;445.0;0.0;459.0;904.0;595;0;1499;0.0;0.0;1;0;3;3.0;0;20;0;0;0;0;0;62;58;3;2;3;3;3;3;1;3;1;5;4.0;3;7.0;1;1;3;4;2;;0;0;0;1;0;0;1;0;0;0;0;127467.80444997131;183651.1584640604;182343.0397684161;0;0;0;0;142208.41821915857;171809.2822908315;178981.32798183482;147087.62194155436;148257.09679644328;1;0;149412.02861012574;183853.1693784893;1;133957.93390393685;172473.48056841287;175576.71939499638
2099;20;2;5;0.0;0.0;0.0;407.0;407.0;0;0;407;0.0;0.0;1;0;1;1.0;76;0;120;0;0;0;0;62;58;3;2;3;4;3;3;1;1;1;3;4.0;3;7.0;0;1;2;3;2;;0;0;0;1;0;0;1;0;0;0;0;130981.2768401315;183944.18925351897;179700.60834399422;0;0;0;0;174973.20525250156;172357.3984127733;179047.21147080383;209579.99942460554;213637.3899938411;1;0;135223.4680215868;179834.2689198221;0;137356.72826503235;173642.17750310723;149229.6264481133
2100;20;3;1;0.0;0.0;0.0;448.0;448.0;0;0;1588;0.0;0.0;2;0;5;0.0;0;0;0;0;0;0;0;59;16;3;2;3;3;2;2;1;1;1;4;5.0;3;2.0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;1;128073.21585511453;186896.07950291017;180298.94256564107;0;0;0;0;177387.73010118428;173247.13516797795;179945.63425478895;148304.51503186798;148395.56846570893;1;0;131853.88682771125;181724.6284676107;1;194593.21059980305;174983.87430154585;148492.37934621173
2101;190;5;5;0.0;0.0;0.0;797.0;797.0;797;0;1627;0.0;0.0;2;0;4;2.0;192;0;60;0;0;0;0;108;2;3;2;3;2;2;3;1;1;1;3;4.0;3;7.0;0;1;2;1;0;;0;0;0;1;0;0;1;0;0;0;1;129490.11615561885;183377.45140276256;181380.21553607026;1;0;0;0;209561.6238293857;172098.9717170043;180914.146187295;149880.09695942214;148834.24036058114;1;0;133333.23381633393;183471.36286901392;0;134174.33200657132;173056.90025181093;174033.51429946395
2102;75;7;8;0.0;116.0;0.0;508.0;624.0;720;0;1450;0.0;0.0;1;0;3;1.0;0;192;0;0;0;0;0;88;43;3;2;3;3;3;3;1;4;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;0;126383.12415911273;133197.96101716213;181885.1216709328;0;0;0;0;206962.06168471993;173156.72927565992;181029.34509793296;150596.9562841471;155221.2104585358;1;0;133266.55274081003;182258.3025775583;1;133881.32140313377;173656.70812202225;174828.34866715656
2103;50;5;7;0.0;0.0;0.0;346.0;346.0;308;0;1017;0.0;0.0;1;0;2;1.0;0;0;139;0;0;0;0;108;5;3;2;3;3;3;3;1;1;1;5;5.0;3;7.0;0;1;3;3;0;;0;0;0;1;0;0;1;0;0;0;0;129972.27541875848;182927.18087759241;179007.3005836975;0;0;0;0;142877.2578579922;171828.50312380903;177931.82970475053;210570.3383967262;214230.8235289413;1;0;148413.15962977477;181396.12260302578;1;135592.72567231994;172521.08887551504;172979.93696768436
2104;190;5;5;0.0;234.0;0.0;739.0;973.0;973;0;2350;0.0;0.0;2;0;4;2.0;0;0;219;0;0;0;0;88;48;3;2;3;3;3;3;1;3;1;3;2.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;129310.23775640482;183402.58157937427;181060.54118864093;1;0;0;0;210479.9050485048;170306.36775561096;177694.46619235983;106424.97183124613;113527.52015409297;1;0;134226.59877631033;182523.92353355486;1;151712.83785990815;171326.85498202703;173661.92754559976
2105;70;5;9;0.0;0.0;0.0;572.0;572.0;656;0;1540;0.0;0.0;1;1;3;0.0;240;77;0;0;0;0;0;103;3;3;2;4;3;2;3;1;1;1;5;5.0;4;7.0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;0;128379.21008517948;183306.51171789522;181658.47621721096;0;0;0;0;210742.2256655554;174124.58787486466;181614.78769726318;148414.7047201048;147326.33222365697;1;0;130714.25410448214;181640.18294663116;1;197266.57047981975;174999.00991640025;176114.3232138882
2106;70;2;1;0.0;0.0;0.0;723.0;723.0;363;0;1086;0.0;0.0;1;0;2;2.0;0;24;144;0;0;0;0;88;58;3;2;2;2;2;2;1;1;1;3;5.0;3;3.0;0;1;2;1;0;;0;0;0;1;0;0;1;0;0;0;1;129403.8262708771;184168.58778446008;180335.72499727726;0;0;0;0;211178.4393772565;172444.80048268;180650.26156877703;104363.04191684574;111824.5990736509;1;0;133782.34473145672;183541.12020311784;0;133883.32998343225;137497.33771693494;173795.6533374871
2107;70;7;7;0.0;0.0;0.0;1313.0;1313.0;1182;0;2495;0.0;0.0;2;0;5;2.0;0;299;0;0;0;0;0;118;9;3;2;3;3;3;3;2;1;1;4;5.0;3;7.0;4;1;3;2;2;;0;0;0;1;0;0;1;0;0;0;1;130675.55856129239;184338.256925985;182428.22236704917;0;0;0;0;208502.85620010248;169590.19133657153;180904.88663262624;150030.5374156087;167113.12625796723;1;0;133203.23489816944;162369.58478172153;1;136011.8767635582;172752.3715428072;174647.08615817805
2108;20;5;6;164.0;200.0;0.0;784.0;984.0;0;0;984;1.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;49;49;3;2;3;3;3;3;1;3;1;4;5.0;2;7.0;0;1;3;3;0;;0;0;0;1;0;0;1;0;0;0;1;126406.99764232451;184196.0005579205;183562.1982184706;0;0;0;0;174615.08648137437;172398.83366564725;180098.41085258074;148568.0177187954;149294.7346031286;1;0;149018.180270789;183334.75274340351;1;132535.69017841262;173744.6718907576;174751.1754701309
2109;20;4;6;0.0;0.0;0.0;869.0;869.0;0;0;1093;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;50;2;3;2;3;3;3;3;1;1;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;129615.43027972645;184218.9226915113;182240.16965104654;0;0;0;0;177186.63876138392;169761.16374125308;179066.81957856333;150147.61695888778;152943.27976131727;1;0;148011.39670521996;180961.08610132703;1;135033.31430707307;171866.76088591537;175066.18087717574
2110;30;5;7;0.0;406.0;273.0;329.0;1008.0;0;0;1143;0.0;0.0;1;0;2;1.0;265;0;0;0;0;0;0;80;25;2;2;4;4;3;3;1;2;4;3;5.0;3;7.0;1;1;3;3;2;;0;0;1;0;0;0;0;0;0;0;1;123127.38334249196;184198.76624261454;180952.24320382698;0;0;0;0;173471.4088352039;170453.47526255948;180356.41237966446;149045.35291080654;160306.11907875916;1;0;130331.52356952772;182040.82057095034;1;134032.35823065092;173658.6384905226;174460.42909558612
2111;50;7;7;0.0;0.0;0.0;672.0;672.0;473;0;1668;0.0;0.0;1;1;3;1.0;210;0;0;0;0;0;0;63;58;2;2;3;3;3;2;1;1;1;4;5.0;4;7.0;0;1;3;3;2;;0;0;0;1;0;0;0;0;0;0;0;123936.92522485543;185062.03284513758;95261.0026153638;0;0;0;0;142423.05534721276;169532.69561096813;181311.06828379407;152172.29401609948;151367.79844724498;1;0;151016.1548101269;180944.14797267292;1;193716.8303802428;174771.90616350895;147574.63875730656
2112;50;5;5;0.0;175.0;0.0;849.0;1024.0;594;0;1738;0.0;0.0;2;0;3;1.0;0;30;0;0;0;0;0;73;58;3;2;3;3;3;3;1;3;1;3;5.0;3;7.0;4;1;3;3;1;;0;0;1;0;0;0;1;0;0;0;1;126320.68200590006;183587.0406277839;181438.64111275287;0;0;0;0;142404.323800207;169610.72463622465;180106.24452907493;151855.2813012481;149794.29505186444;1;0;135593.12874341974;183140.05570866814;1;135449.5576110448;172356.07458305967;175561.01479646802
2113;50;5;7;0.0;600.0;0.0;72.0;672.0;378;0;1210;0.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;67;2;3;2;3;4;3;3;1;5;1;5;5.0;4;7.0;0;1;3;3;1;;0;0;0;1;0;0;1;0;0;0;1;121251.49788572892;143611.68266159014;183601.80819484696;0;0;0;0;147177.55071327023;172615.13657562883;178983.98366517248;151611.8421077002;148983.36936559522;1;0;149361.48195338526;183321.52554471276;1;133365.85011576978;174706.16648010135;176557.2948638165
2114;70;6;9;0.0;0.0;0.0;554.0;554.0;554;0;1290;0.0;0.0;1;1;3;1.0;38;112;0;0;0;0;400;108;8;3;2;3;4;3;3;1;1;1;5;5.0;3;7.0;0;1;2;3;2;;0;0;0;1;0;0;1;0;0;0;0;122262.84568873426;146206.74343432923;111645.37578779149;0;0;0;0;208557.93421735757;173027.9972172385;182266.9313191171;164953.09082818657;170644.635733863;1;0;132973.4701909857;180969.00279101593;1;133741.79896845698;173269.01348101743;177498.0739838533
2115;50;6;7;0.0;521.0;0.0;460.0;981.0;658;0;1672;0.0;0.0;1;1;3;1.0;0;11;0;0;0;0;0;68;19;3;2;3;3;3;3;1;5;1;5;5.0;4;7.0;4;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;123636.30695396202;184292.14701016524;182349.42179124185;0;0;0;0;145189.7676554541;169608.23221498623;179384.12905546723;148798.8590842121;146027.19834169195;1;0;148703.4485694519;181417.7028482278;1;132875.29008076404;175008.94320534385;176505.12424006817
2116;30;5;7;0.0;0.0;0.0;949.0;949.0;0;0;949;0.0;0.0;1;0;2;2.0;0;0;48;0;0;0;0;84;5;3;2;3;2;3;2;1;1;1;5;5.0;3;7.0;2;1;3;3;2;;0;0;0;1;1;0;0;0;0;0;1;123355.40494542402;185470.77416880426;183083.69933876532;0;0;0;0;174802.88822848722;170768.83419051312;181727.43899021283;148820.10461212133;147453.07523674055;1;0;131857.88094796453;182415.0783293131;1;132913.70086522598;175329.9931888508;176500.26179243534
2117;50;6;7;0.0;201.0;162.0;462.0;825.0;672;0;1497;0.0;0.0;2;0;3;1.0;272;0;0;0;0;0;0;71;8;3;2;3;4;3;3;1;3;2;5;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;125328.04548508835;183508.40521737956;179143.78021080408;0;0;0;0;144214.4468365055;170388.01234644305;181226.65804338368;148141.3048225986;148086.3148792136;1;0;132428.52946393957;180824.53293083815;1;133575.6686145121;173335.03655723634;175223.408037439
2118;50;6;5;0.0;264.0;0.0;475.0;739.0;468;0;1342;0.0;0.0;2;0;2;1.0;0;0;0;0;0;0;0;69;58;3;2;3;3;3;3;1;2;1;5;5.0;3;7.0;4;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;127040.82180428662;185460.41645490556;179426.02126854076;0;0;0;0;143730.0646898717;171848.37155217494;179376.16744552203;148653.6362103878;147694.24687642592;1;0;152088.41243442768;181796.80242275237;1;134949.0318654275;174150.35550566958;176805.70813888713
2119;45;6;7;0.0;0.0;0.0;992.0;992.0;0;0;1013;0.0;0.0;1;0;3;1.0;0;0;101;0;0;0;0;82;58;3;1;3;3;3;3;1;1;1;5;5.0;3;7.0;0;1;2;3;2;;0;0;0;1;0;0;0;0;0;0;1;126114.19534460532;183082.647542043;179402.35009347036;0;0;0;0;109949.66599643895;171387.54588896665;179410.91629329266;149253.2838739718;149390.31579615694;1;0;135087.25421780258;180006.6443786104;1;137058.18060198805;173227.13004673124;175155.3796168152
2120;50;5;7;0.0;68.0;0.0;497.0;565.0;651;0;1216;1.0;0.0;1;0;3;1.0;0;0;180;0;0;0;0;88;11;2;2;3;4;3;3;1;5;1;3;5.0;3;7.0;4;2;2;3;2;;0;0;0;1;0;0;1;0;1;0;0;124028.01961533373;142229.14289569223;182899.21823090164;0;0;0;0;143171.38398862502;172729.11740813465;179549.75145136841;106363.49233362336;114136.40207766723;1;0;129822.83548518349;183712.91244780182;1;250763.1240072265;174971.2623252925;174534.27404460238
2121;20;4;7;0.0;441.4232350925291;49.58224811514736;560.7721041809458;1051.7775873886224;0;0;896;0.429893726431265;0.06136441549537196;1;0;2;1.0;0;0;0;0;0;0;0;62;58;2;2;3;3;0;0;0;0;0;3;4.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;1;0;121609.21503600864;144318.97612821838;183122.27667396396;0;0;0;0;174172.0304459533;169890.56582809243;179219.46282436268;149020.21456586712;105790.90197531284;1;0;227008.63268067216;182315.21160322425;1;133808.47591761453;145976.16702463498;147109.66242515855
2122;50;4;7;0.0;80.0;0.0;624.0;704.0;512;0;1136;0.0;1.0;1;0;2;1.0;0;365;80;0;0;0;0;79;58;3;2;3;3;3;3;1;4;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;128128.74809026052;182299.9296445598;179884.98450183743;0;0;0;0;141710.3772815576;169513.3083678028;181193.73379911247;152600.40585258737;150618.40233000965;1;0;224266.3766057712;183349.18590826468;1;136084.12709841767;173226.69971971886;176638.0977224572
2123;30;5;6;0.0;0.0;0.0;0.0;0.0;0;0;808;0.0;0.0;1;0;1;1.0;0;48;0;0;0;0;0;63;13;3;2;3;4;0;0;0;0;0;4;5.0;3;5.0;0;1;3;3;1;;0;0;0;1;0;0;1;0;0;0;1;124455.18659788942;185967.3942153753;181821.1432083201;0;0;0;0;175080.13147536322;172861.35453252468;180147.298119919;177837.2335567043;168279.71021761332;1;0;150083.55110577532;183575.70214839;0;192601.80251883046;172404.40551867036;176551.28148312264
2124;50;7;5;0.0;300.0;240.0;449.0;989.0;764;0;2009;0.0;0.0;2;0;4;2.0;0;20;0;0;0;0;0;69;58;3;2;3;3;3;3;2;3;2;3;5.0;3;5.0;4;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;124652.23240295422;184518.05580787483;180616.15812175185;0;0;0;0;143115.89079780137;171218.36194373464;179223.74307700907;151456.0813512404;148872.1194935655;1;0;131141.40394438826;182221.49983314535;1;132909.18218374136;174844.91309351474;173805.45068179473
2125;70;5;5;0.0;203.0;0.0;897.0;1100.0;676;0;1902;0.0;0.0;2;0;4;2.0;0;139;55;0;0;0;0;85;58;3;2;3;3;3;3;1;2;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;123700.73015984162;128463.18053229777;181874.949159121;0;0;0;0;211880.29456306592;147182.62136985516;180893.97698690515;149371.56139434993;145922.88777612933;1;0;127451.68928960302;183872.1690308621;1;133452.33853304596;172417.29038100434;174044.6272006168
2126;50;6;4;0.0;0.0;0.0;810.0;810.0;546;0;1716;0.0;0.0;2;0;4;2.0;0;195;0;0;0;0;0;93;4;3;2;3;4;3;3;1;1;1;5;5.0;4;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;124587.23982677264;184754.91505291412;181870.80054885903;0;0;0;0;141265.95779866155;170610.34756136322;181100.25887821394;210747.50825775767;211108.42623797545;1;0;133223.6830619966;181315.03945716706;1;134854.49644658205;174256.16238837157;175582.45670418956
2127;60;6;8;0.0;196.0;0.0;1046.0;1242.0;742;0;1984;0.0;0.0;2;0;5;1.0;64;0;180;0;0;0;1000;98;25;3;2;3;3;3;3;2;3;1;4;5.0;3;7.0;0;0;0;0;2;;0;0;0;1;0;0;1;0;0;0;1;124080.24904269254;184811.8990079654;181241.8954710643;1;0;0;0;158223.23600251766;172443.25809673543;178464.21092735435;147428.3482387674;145279.90968315685;1;0;226257.38145028555;182318.03473988638;1;131291.19818457236;173303.11643968892;175216.59589352657
2128;50;6;8;0.0;0.0;0.0;796.0;796.0;784;0;1609;0.0;0.0;1;0;3;1.0;0;182;0;0;0;0;0;98;58;3;2;4;3;4;4;1;1;1;5;5.0;3;7.0;0;1;2;2;0;;0;0;0;1;0;0;1;0;0;0;1;129557.94963774036;185597.78246752985;179879.31846150433;0;0;0;0;142942.23207844043;142518.55432184457;179829.42781073865;147564.80467157633;149246.82768830316;1;0;130836.00465873939;180986.72141830233;1;134078.10452946575;172296.75731439237;177094.11131692168
2129;30;6;6;0.0;0.0;0.0;768.0;768.0;0;0;768;0.0;0.0;1;0;1;2.0;0;0;84;0;0;0;0;78;58;2;2;4;4;3;3;1;1;1;3;5.0;3;7.0;0;1;3;3;0;;0;0;0;1;0;0;1;0;0;0;1;99215.92229754495;189918.0225554617;182417.92087788437;0;0;0;0;176067.7171825273;170214.43099268546;178300.501652397;162258.68276878452;163359.45163284123;1;0;132481.95385334617;181698.86634364948;1;133528.92989890088;173987.69529473592;176763.18515205052
2130;70;6;6;0.0;372.0;0.0;396.0;768.0;768;0;1536;0.0;0.0;1;1;4;1.0;0;216;80;0;0;0;0;56;56;3;2;3;3;3;3;1;3;1;3;4.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;102885.96719242074;183696.51335389496;179871.67441555322;0;0;0;0;210529.82743974074;172969.51336512438;179140.19991304696;146014.20806494195;147418.6072114138;1;0;150202.26128585267;182640.3600117429;1;134660.08953396216;142459.3028061686;148003.51211805604
2131;50;6;6;0.0;0.0;0.0;1272.0;1272.0;0;697;1969;0.0;0.0;2;0;4;2.0;0;34;0;0;0;0;0;70;50;3;2;3;3;3;3;1;1;1;3;5.0;3;6.0;4;1;3;3;2;;0;0;0;1;0;0;0;0;0;0;1;101795.78713069938;184029.59982427306;182184.3384394714;0;0;0;0;142775.8303049914;172703.6467382367;180059.0110925004;150704.43806503428;151281.79012360302;1;0;134460.2328907574;183409.3996826152;1;135340.82741976634;141246.94939650956;175897.85782941614
2132;50;5;6;0.0;0.0;0.0;880.0;880.0;428;0;1308;0.0;0.0;2;0;2;2.0;0;0;117;0;0;0;0;93;30;3;2;3;2;3;2;1;1;1;4;5.0;3;7.0;0;1;2;2;2;;0;0;0;1;0;0;1;0;0;0;1;96942.40906894516;183264.12845904715;181435.8855061927;0;0;0;0;142078.63710531188;169111.6260603143;179775.04984336955;159691.1843433526;163727.7831917178;1;0;132141.41738161782;183359.73486697176;1;133767.08430460637;173025.16779508078;174955.74405794908
2133;30;6;7;0.0;0.0;0.0;1040.0;1040.0;0;0;1040;0.0;0.0;1;0;2;2.0;0;132;0;0;0;0;0;83;16;3;2;3;3;3;3;1;1;1;4;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;0;99534.33136273621;184369.2956998445;181214.915419814;0;0;0;0;175647.15799191184;171553.50950203193;177749.4709522826;215152.26850462597;214637.1505970257;1;0;151584.5451829335;182520.9295678326;1;133447.26915935808;174030.2062088388;174372.86753920966
2134;50;6;6;0.0;121.0;0.0;647.0;768.0;448;0;1236;1.0;0.0;2;0;3;1.0;0;0;0;0;0;0;0;83;58;3;2;3;3;3;3;1;3;1;3;5.0;3;7.0;4;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;98651.13976680237;184281.1180554024;181462.7460367406;0;0;0;0;141343.15606229223;169795.71638230057;178898.85451084445;161968.22291625876;154539.92735074373;1;0;226309.03902498688;181460.54385660592;1;133972.7817159461;172864.72986036047;149860.88971405185
2135;30;5;8;0.0;0.0;0.0;451.0;451.0;0;0;759;0.0;0.0;1;0;1;2.0;40;0;0;0;0;0;0;96;17;3;2;3;3;2;3;1;1;1;3;5.0;3;7.0;0;1;3;3;0;;0;0;0;1;0;0;1;0;0;0;1;98227.58594680154;190366.16327373622;180004.82742036553;0;0;0;0;174659.3841605447;172217.70912718662;178846.8241327447;148521.85752277044;145842.02599846997;1;0;128555.21605367206;180503.00153285472;1;132689.54265980964;138893.0611635651;147742.78628554632
2136;190;3;3;0.0;0.0;0.0;536.0;536.0;536;0;1344;0.0;0.0;2;0;3;0.0;42;0;204;0;0;0;0;93;58;3;2;2;2;3;2;1;1;1;5;3.0;3;7.0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;1;97545.96551703852;182799.9530441519;182155.30123161784;1;0;0;0;207634.65370019243;171852.02317670037;178097.86487816373;100193.81694252751;138907.61728731633;1;0;226283.2123319319;181513.9809412633;0;193708.8348249883;173689.3865107175;175127.99678870672
2137;20;5;6;0.0;0.0;0.0;1046.0;1046.0;0;0;1054;0.0;0.0;1;0;3;1.0;0;60;122;0;0;0;0;61;15;3;2;4;3;3;3;1;1;1;4;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;135733.60545781293;144113.7276358847;182414.85120886442;0;0;0;0;174767.83672228814;172639.71797168293;179140.4079268934;214477.6419248964;216687.88108658418;1;0;150074.85027161875;181490.76655134244;0;133911.5681923775;173820.2817968329;148044.05682885624
2138;85;5;6;0.0;784.0;0.0;197.0;981.0;0;0;1075;1.0;0.0;1;0;3;2.0;64;0;0;0;64;0;0;45;45;3;2;3;3;4;3;3;5;1;3;5.0;4;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;136546.6301746088;142696.10761085234;181434.8490510938;0;0;0;0;132948.57444808798;171985.0773074145;180669.72302816506;160874.03440500147;147698.62103476442;1;0;149503.46577067836;181241.5079447924;1;135262.3777524157;171582.58661798752;148828.91383606364
2139;80;6;5;39.0;528.0;0.0;480.0;1008.0;0;0;1096;1.0;0.0;1;0;3;2.0;168;0;0;0;0;0;0;30;30;3;2;3;3;3;3;3;5;1;3;5.0;3;7.0;2;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;137496.07070801881;182926.75593203568;180871.25436173857;0;0;0;0;165783.02536801243;171629.0486212936;181223.54251550417;163476.66104554042;169096.12521132437;1;0;151627.8239335624;180779.45745095573;1;195799.26356577384;172053.6754874034;174525.8967177178
2140;20;5;7;0.0;758.0;0.0;234.0;992.0;0;0;992;1.0;0.0;1;0;3;1.0;204;0;0;0;0;0;600;41;3;2;2;3;2;3;3;1;5;1;5;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;137548.00884137684;185053.36870670924;179917.3125718886;0;0;0;0;177665.64194849183;171284.55079449067;180923.38292512204;162469.27025049555;167514.6790126551;1;0;151365.2521143751;181767.24504114728;1;196474.86574152415;172082.16681446004;173895.31840552812
2141;85;6;8;40.0;450.0;0.0;0.0;450.0;0;0;1034;0.0;1.0;1;0;3;2.0;311;0;0;0;0;0;0;30;30;2;2;3;3;4;3;4;5;1;5;5.0;3;7.0;1;3;3;3;2;;0;0;1;0;0;0;1;1;0;0;0;137384.84104805315;186462.19826415743;182548.8353390992;0;0;0;0;137625.06496154141;172442.53262351328;180302.51221745266;164723.42027661513;168859.62507318272;0;0;149716.8954457393;180982.86578020712;1;163592.9545800663;173162.86937935028;177614.0490120355
2142;20;5;5;340.0;221.0;0.0;852.0;1073.0;0;0;1073;0.0;0.0;1;0;3;1.0;0;90;0;0;0;0;0;41;41;2;2;3;3;3;3;2;4;1;4;5.0;3;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;137673.45354298656;184534.95251490333;179684.90007524326;0;0;0;0;173587.42896116266;172035.65425469074;178870.75016844866;148617.1627560846;150576.5297446444;1;0;148894.37295549014;180722.8450519364;1;195829.72756104192;172632.4693789056;175800.97288819498
2143;85;5;5;0.0;104.0;956.0;0.0;1060.0;0;0;1126;1.0;0.0;1;0;2;2.0;178;0;0;0;0;0;0;24;24;2;2;3;3;4;3;3;2;5;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;1;0;0;0;136571.75662614396;185163.63104402734;181812.0330919202;0;0;0;0;135451.7793144694;169601.04755827706;179828.78739180634;213176.05947553198;212078.11397541876;1;0;226354.81607356106;180596.91519890333;1;193896.64468202752;172455.9569397654;173778.42599024795
2144;190;5;4;0.0;1300.0;0.0;0.0;1300.0;0;0;1140;1.0;0.0;1;0;3;2.0;0;0;190;0;0;0;0;88;58;3;2;3;3;3;2;1;4;1;2;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;135547.11787948798;139602.13318924443;181908.4587084504;1;0;0;0;175202.26209292636;171185.69858937847;178375.8544714602;190142.11936636;151288.7196649825;1;0;227471.11368166373;181361.85242085578;1;103842.1229421637;171977.94975713608;172204.57203048005
2145;20;5;8;0.0;634.0;0.0;326.0;960.0;0;0;960;1.0;0.0;1;0;3;1.0;168;0;0;0;0;0;0;45;5;3;2;3;4;3;3;1;6;1;5;5.0;4;7.0;0;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;136722.34694938586;142719.82655020664;183091.71247680206;0;0;0;0;176800.77339252768;173931.371779124;180792.96579063323;212512.61837585326;213117.9888741097;1;0;149174.6227364386;184081.58044720156;1;195870.44310272668;175354.35656081804;174533.32820811655
2146;20;6;8;0.0;776.0;0.0;212.0;988.0;0;0;1188;1.0;0.0;1;0;1;2.0;102;89;231;0;0;0;0;52;52;3;2;3;3;3;4;4;6;1;3;4.0;3;7.0;3;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;136898.87768533226;239310.4016320114;179524.89333144278;0;0;0;0;174513.25964334878;172780.9393375836;177946.46422229923;160750.56060588575;165971.6676751415;1;0;151303.16978381207;182137.32248092012;1;192153.5043944436;173629.2966618123;174916.46302916104
